"id","name","created_at","updated_at"
261,Cooperativa de Servicios Múltiples San Juan Amigos del Santuario Nacional Tabaconas - Namballe,2019-09-18 23:15:50.135,2019-09-18 23:15:50.135
262,Mapache Coffee,2019-09-18 23:25:47.621,2019-09-18 23:25:47.621
263,Kiru Farmer's Cooperative Society,2019-09-19 00:28:38.376,2019-09-19 00:28:38.376
264,Mokha Route Exporter,2019-09-19 01:35:22.089,2019-09-19 01:35:22.089
265,UCIPA (Exportadora de Café California),2019-09-23 01:42:26.870,2019-09-23 01:42:26.870
266,El Borbollon,2019-09-23 02:06:06.377,2019-09-23 02:06:06.377
267, Aguthi Coffee Society,2019-09-23 15:32:14.827,2019-09-23 15:32:14.827
268,Núcleo de Gestión de San Fermín,2019-09-23 16:26:38.320,2019-09-23 16:26:38.320
269,Muthithi Farmer Cooperative Society,2019-09-23 17:25:20.684,2019-09-23 17:25:20.684
270,Jhai Coffee Farmers Cooperative,2019-09-25 18:41:07.611,2019-09-25 18:41:07.611
271,Asociación de Pequeños y Medianos Caficultores de Guadalupe (ADESCAFE),2019-10-02 15:59:49.129,2019-10-02 15:59:49.129
272,Cooperativa Multisectorial Cultivando con Calidad en San Juan del Rio Coco (UCA),2019-10-03 00:43:38.919,2019-10-03 00:43:38.919
273,Rugi Farmers Cooperative Society,2019-10-04 18:23:47.965,2019-10-04 18:23:47.965
274,Asociación de Caficultores y Agricultores de Sipacapa (ACAS),2019-10-05 19:08:52.821,2019-10-05 19:08:52.821
275,Indigenas de la Sierra Madre de Motozintla (ISMAM),2019-10-05 19:52:28.567,2019-10-05 19:52:28.567
276,Gatatha Farmers Company ,2019-10-05 21:49:23.157,2019-10-05 21:49:23.157
277,Resguardo Inga Aponte,2019-10-06 01:07:51.439,2019-10-06 01:07:51.439
278,Catracha Coffee Co.,2019-10-10 01:37:00.982,2019-10-10 01:37:00.982
279,Kimaratia Farmers Cooperative Society,2019-10-10 01:40:28.160,2019-10-10 01:40:28.160
280,La Asunción,2019-10-11 15:29:11.260,2019-10-11 15:29:11.260
281,Biftu Gudina,2019-10-11 15:53:41.615,2019-10-11 15:53:41.615
282,Ulya Plantation,2019-10-12 19:40:28.392,2019-10-12 19:40:28.392
283,La Real Expedictión Botánica,2019-10-17 15:44:01.214,2019-10-17 15:44:01.214
284,Kamwangi Factory,2019-10-17 16:07:53.955,2019-10-17 16:07:53.955
286,Sucastainability,2019-10-23 01:02:39.118,2019-10-23 01:02:39.118
287,Mujeres Emprendedoras Al Éxito (MUJALE),2019-10-23 01:53:31.078,2019-10-23 01:53:31.078
288,Cafe Bélen Association,2019-10-23 14:35:27.596,2019-10-23 14:35:27.596
289,Cooperativa de Servicios Multiples Sol y Café,2019-10-24 01:07:59.823,2019-10-24 01:07:59.823
290,Ruthaka FCS,2019-10-25 19:41:14.720,2019-10-25 19:41:14.720
291,Café Entre Sierras,2019-10-25 22:04:28.844,2019-10-25 22:04:28.844
292,Latu Gudina Suddi Cooperative,2019-10-25 22:15:27.685,2019-10-25 22:15:27.685
293,El Jordán,2019-10-29 00:32:09.656,2019-10-29 00:32:09.656
294,La Asociación Cooperativa de Productores Agropecuaria (ATAISI),2019-10-29 01:31:35.490,2019-10-29 01:31:35.490
295,Solidarité Paysanne pour la Promotion des Actions Café et Development Intégral (SOPACDI),2019-10-30 17:06:08.980,2019-10-30 17:06:08.980
296,Ka'u Coffee Growers Cooperative,2019-11-02 19:16:56.823,2019-11-02 19:16:56.823
297,Cielito Lindo,2019-11-02 20:16:57.314,2019-11-02 20:16:57.314
298,"Asociación de Productores, Transformadores y Exportadores de Café del Municipio de Aipe (ASOPCAFA)",2019-11-02 21:00:29.800,2019-11-02 21:00:29.800
299,Peñas Negras,2019-11-02 23:37:08.406,2019-11-02 23:37:08.406
302,Ilomba Coffee Group,2019-11-08 21:50:58.937,2019-11-08 21:50:58.937
305,Las Brisas,2019-11-13 16:14:55.294,2019-11-13 16:14:55.294
307,Fundación Jinotegana para el Desarrollo Sostenible (FUNJIDES),2019-11-21 01:55:38.640,2019-11-21 01:55:38.640
309,Iyula Agricultural Marketing Cooperative and Society (ACMOS),2019-11-22 00:13:03.068,2019-11-22 00:13:03.068
312,Abizerana,2019-11-22 18:49:29.625,2019-11-22 18:49:29.625
315,Kokowagayo Cooperative,2019-12-01 21:54:53.296,2019-12-01 21:54:53.296
317,The Federación de Cooperativas Agrícolas Guatemala (FEDECOCAGUA),2019-12-04 20:15:48.487,2019-12-04 20:15:48.487
319,Cooperativa de Caficultures del Occidente de Antioquia,2019-12-05 03:33:28.344,2019-12-05 03:33:28.344
320,AgroTropic Nusantara (AGTN),2019-12-06 19:52:05.520,2019-12-06 19:52:05.520
323,Association la Victoria,2019-12-13 21:30:44.361,2019-12-13 21:30:44.361
324,Bokasso Co-operative,2019-12-18 18:20:52.803,2019-12-18 18:20:52.803
327,Kahuhia Farmers Cooperative Society,2020-01-01 20:24:23.449,2020-01-01 20:24:23.449
329,Associação dos Cafeicultores de Montanha de Divinolândia (APROD),2020-01-02 00:36:58.162,2020-01-02 00:36:58.162
331,The Iriani Farmer's Cooperative,2020-01-03 16:46:37.609,2020-01-03 16:46:37.609
332,Cafés Especiales Mercedes Ocotepeque (CAFESMO),2020-01-03 16:51:47.918,2020-01-03 16:51:47.918
335,Shilicho Cooperative,2020-01-14 18:25:15.460,2020-01-14 18:25:15.460
338,Cooperativa Café Timor (CCT),2020-01-15 19:53:12.628,2020-01-15 19:53:12.628
344,Asociación Terra,2020-01-22 17:43:31.697,2020-01-22 17:43:31.697
346,Masaguara Collective,2020-04-20 15:20:20.311,2020-04-20 15:20:20.311
348,Asociación de Agricultores y Productores de Café Especial de Montalvo (AGPROCEM),2020-05-03 18:31:09.997,2020-05-03 18:31:09.997
350,Mukuyuni Farmers Cooperative Society,2020-05-03 19:47:38.103,2020-05-03 19:47:38.103
352,Cooperativa de Caficultores de Alto Occidente de Caldas (CCAOC),2020-05-11 23:49:28.190,2020-05-11 23:49:28.190
354,Comité Campesino del Altiplano (CCDA),2020-05-15 18:47:58.046,2020-05-15 18:47:58.046
356,unspecified,2020-05-15 20:24:16.821,2020-05-15 20:24:16.821
358,CECANOR Co-operative,2020-05-19 20:53:31.832,2020-05-19 20:53:31.832
360,CRECERT,2020-05-26 17:15:05.267,2020-05-26 17:15:05.267
362,Sierra Nevada,2020-06-09 17:35:52.242,2020-06-09 17:35:52.242
364,COOPBAM,2020-06-10 18:16:11.459,2020-06-10 18:16:11.459
366,Jolimex Community,2020-06-22 22:12:06.258,2020-06-22 22:12:06.258
368,Gikuyu Farmers Co-operative Society,2020-08-25 16:19:48.137,2020-08-25 16:19:48.137
370,Cooperativa El Porvenir,2020-09-28 22:34:01.361,2020-09-28 22:34:01.361
371,Indígena del Cauca,2020-12-06 23:55:54.569,2020-12-06 23:55:54.569
373,Guzman Feria,2021-01-04 11:56:28.142,2021-01-04 11:56:28.142
